series_id,Manufacturing,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CES3000000010    ,5371.0,,2000-04-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,12481.0,,2000-04-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5345.0,,2000-04-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000022    ,55.6,,2000-04-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,58.3,,2000-04-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,17298.0,,2000-04-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,17249.0,,2000-04-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,49.3,,2000-04-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,47.2,,2000-05-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5359.0,,2000-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,41.7,,2000-05-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,12465.0,,2000-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17279.0,,2000-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5367.0,,2000-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000024    ,50.0,,2000-05-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,17262.0,,2000-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,12454.0,,2000-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,39.6,,2000-05-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,17296.0,,2000-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5399.0,,2000-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,17291.0,,2000-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000006    ,12476.0,,2000-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,17403.0,,2000-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,55.6,,2000-06-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5367.0,,2000-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,50.7,,2000-06-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12547.0,,2000-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,44.4,,2000-06-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,50.0,,2000-06-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,55.6,,2000-07-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,12473.0,,2000-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17322.0,,2000-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,12442.0,,2000-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,60.4,,2000-07-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,54.2,,2000-07-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,50.7,,2000-07-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5385.0,,2000-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,5370.0,,2000-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,17318.0,,2000-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,12427.0,,2000-08-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,17365.0,,2000-08-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5395.0,,2000-08-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,5366.0,,2000-08-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000024    ,51.4,,2000-08-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,31.3,,2000-08-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,17287.0,,2000-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,50.7,,2000-08-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,43.1,,2000-08-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12486.0,,2000-08-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,12429.0,,2000-09-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,36.1,,2000-09-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,32.6,,2000-09-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,46.5,,2000-09-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,17278.0,,2000-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,43.1,,2000-09-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,12380.0,,2000-09-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5369.0,,2000-09-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,17230.0,,2000-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,17280.0,,2000-09-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000010    ,5347.0,,2000-09-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000010    ,5341.0,,2000-10-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000001    ,17217.0,,2000-10-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,27.8,,2000-10-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12392.0,,2000-10-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,38.2,,2000-10-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,17251.0,,2000-10-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,38.9,,2000-10-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5363.0,,2000-10-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,12356.0,,2000-10-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,41.7,,2000-10-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12362.0,,2000-11-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5335.0,,2000-11-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,12337.0,,2000-11-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,17202.0,,2000-11-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,29.9,,2000-11-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,17226.0,,2000-11-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,45.8,,2000-11-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,34.7,,2000-11-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,36.1,,2000-11-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5353.0,,2000-11-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,17200.0,,2000-12-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,17200.0,,2000-12-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000001    ,17181.0,,2000-12-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,36.1,,2000-12-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5336.0,,2000-12-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,12309.0,,2000-12-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,34.7,,2000-12-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12320.0,,2000-12-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,41.0,,2000-12-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,41.0,,2000-12-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5320.0,,2000-12-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000010    ,5257.0,,2001-01-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,12225.0,,2001-01-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,33.3,,2001-01-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,35.4,,2001-01-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5297.0,,2001-01-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,16993.0,,2001-01-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,12132.0,,2001-01-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,25.7,,2001-01-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,23.6,,2001-01-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,17104.0,,2001-01-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5267.0,,2001-02-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000023    ,26.4,,2001-02-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,17028.0,,2001-02-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,20.1,,2001-02-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,34.7,,2001-02-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000001    ,16933.0,,2001-02-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,12154.0,,2001-02-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5231.0,,2001-02-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,12076.0,,2001-02-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,20.1,,2001-02-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,21.5,,2001-03-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000006    ,12042.0,,2001-03-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5210.0,,2001-03-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,18.8,,2001-03-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,12086.0,,2001-03-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5235.0,,2001-03-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000025    ,17023.0,,2001-03-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CEU3000000001    ,16869.0,,2001-03-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,16938.0,,2001-03-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,15.3,,2001-03-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,22.2,,2001-03-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5183.0,,2001-04-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000006    ,11983.0,,2001-04-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,16750.0,,2001-04-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,11951.0,,2001-04-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000010    ,5161.0,,2001-04-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,17.4,,2001-04-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,16802.0,,2001-04-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,15.3,,2001-04-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,19.4,,2001-04-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,22.2,,2001-04-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5120.0,,2001-05-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000024    ,15.3,,2001-05-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,15.3,,2001-05-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000021    ,11.8,,2001-05-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11861.0,,2001-05-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CEU3000000006    ,11850.0,,2001-05-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,16646.0,,2001-05-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,16661.0,,2001-05-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,13.2,,2001-05-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5128.0,,2001-05-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,11810.0,,2001-06-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,13.9,,2001-06-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000023    ,14.6,,2001-06-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,5068.0,,2001-06-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CES3000000021    ,19.4,,2001-06-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,13.2,,2001-06-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5100.0,,2001-06-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,16615.0,,2001-06-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,16659.0,,2001-06-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000001    ,16515.0,,2001-06-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,11742.0,,2001-06-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,13.2,,2001-07-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000006    ,11633.0,,2001-07-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,12.5,,2001-07-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,10.4,,2001-07-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,16382.0,,2001-07-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000010    ,5023.0,,2001-07-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,16393.0,,2001-07-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000024    ,11.1,,2001-07-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,5013.0,,2001-07-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,11617.0,,2001-07-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000006    ,11494.0,,2001-08-01,30,30000000,06,S,"Production and nonsupervisory employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000023    ,9.7,,2001-08-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000010    ,4986.0,,2001-08-01,30,30000000,10,U,"Women employees, thousands, manufacturing, not seasonally adjusted",,1959,M01,2023,M02
CEU3000000006    ,11572.0,,2001-08-01,30,30000000,06,U,"Production and nonsupervisory employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CEU3000000001    ,16332.0,,2001-08-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000021    ,15.3,,2001-08-01,30,30000000,21,S,"Diffusion indexes, 1-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CEU3000000024    ,12.5,,2001-08-01,30,30000000,24,U,"Diffusion indexes, 12-month span, not seasonally adjusted, manufacturing, not seasonally adjusted",,1991,M01,2023,M02
CES3000000001    ,16232.0,,2001-08-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000022    ,10.4,,2001-08-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000010    ,4960.0,,2001-08-01,30,30000000,10,S,"Women employees, thousands, manufacturing, seasonally adjusted",,1959,M01,2023,M02
CEU3000000001    ,16186.0,,2001-09-01,30,30000000,01,U,"All employees, thousands, manufacturing, not seasonally adjusted",,1939,M01,2023,M02
CES3000000001    ,16117.0,,2001-09-01,30,30000000,01,S,"All employees, thousands, manufacturing, seasonally adjusted",,1939,M01,2023,M02
CES3000000025    ,16244.0,,2001-09-01,30,30000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, manufacturing, seasonally adjusted",,1939,M03,2022,M12
CES3000000023    ,11.1,,2001-09-01,30,30000000,23,S,"Diffusion indexes, 6-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
CES3000000022    ,5.6,,2001-09-01,30,30000000,22,S,"Diffusion indexes, 3-month span, seasonally adjusted, manufacturing, seasonally adjusted",,1991,M01,2023,M02
