series_id,TotalNonfarm,footnote_codes_x,date,supersector_code,industry_code,data_type_code,seasonal,series_title,footnote_codes_y,begin_year,begin_period,end_year,end_period
CEU0000000010    ,53480.0,,1993-09-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,53488.0,,1993-09-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,111455.0,,1993-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,111241.0,,1993-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,235.0,,1993-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,111926.0,,1993-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,224.0,,1993-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,54016.0,,1993-10-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,111733.0,,1993-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,53626.0,,1993-10-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,112591.0,,1993-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,112935.0,,1993-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,53731.0,,1993-11-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,111989.0,,1993-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,54352.0,,1993-11-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,260.0,,1993-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000026    ,289.0,,1993-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,54580.0,,1993-12-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000025    ,112015.0,,1993-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000010    ,53875.0,,1993-12-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,113084.0,,1993-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,112323.0,,1993-12-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,53998.0,,1994-01-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,110833.0,,1994-01-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,53501.0,,1994-01-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,112598.0,,1994-01-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,288.0,,1994-01-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,111414.0,,1994-02-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,53816.0,,1994-02-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,263.0,,1994-02-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000010    ,54086.0,,1994-02-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,112779.0,,1994-02-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,306.0,,1994-03-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,113240.0,,1994-03-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,112389.0,,1994-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,54219.0,,1994-03-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000025    ,112872.0,,1994-03-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000010    ,54302.0,,1994-03-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,54479.0,,1994-04-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,113587.0,,1994-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,113467.0,,1994-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,330.0,,1994-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,54571.0,,1994-04-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,113923.0,,1994-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,54913.0,,1994-05-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,54650.0,,1994-05-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,381.0,,1994-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,114479.0,,1994-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,54759.0,,1994-06-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,114237.0,,1994-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,115271.0,,1994-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,55050.0,,1994-06-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000025    ,113916.0,,1994-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,332.0,,1994-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,114607.0,,1994-07-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,54902.0,,1994-07-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,340.0,,1994-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,54126.0,,1994-07-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,114324.0,,1994-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,114634.0,,1994-08-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,325.0,,1994-08-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,54284.0,,1994-08-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,55059.0,,1994-08-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,114899.0,,1994-08-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,114920.0,,1994-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,115254.0,,1994-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,55216.0,,1994-09-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,115693.0,,1994-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,339.0,,1994-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000010    ,55229.0,,1994-09-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,116318.0,,1994-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,115457.0,,1994-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,55732.0,,1994-10-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,283.0,,1994-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000010    ,55325.0,,1994-10-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,55524.0,,1994-11-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000010    ,56249.0,,1994-11-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,115872.0,,1994-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,324.0,,1994-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,116926.0,,1994-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,115834.0,,1994-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000010    ,55659.0,,1994-12-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,116964.0,,1994-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,116174.0,,1994-12-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,56391.0,,1994-12-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,307.0,,1994-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000026    ,349.0,,1995-01-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,55303.0,,1995-01-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,55835.0,,1995-01-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,116504.0,,1995-01-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,114655.0,,1995-01-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,55658.0,,1995-02-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,55927.0,,1995-02-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,115315.0,,1995-02-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,116692.0,,1995-02-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,273.0,,1995-02-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,116907.0,,1995-03-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,116071.0,,1995-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,244.0,,1995-03-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,55919.0,,1995-03-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56003.0,,1995-03-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000025    ,116701.0,,1995-03-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,187.0,,1995-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,56167.0,,1995-04-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56102.0,,1995-04-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,116902.0,,1995-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,117065.0,,1995-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,56132.0,,1995-05-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,117050.0,,1995-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,119.0,,1995-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,56400.0,,1995-05-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,117625.0,,1995-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,117133.0,,1995-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,126.0,,1995-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,56533.0,,1995-06-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,117285.0,,1995-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,118340.0,,1995-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,56239.0,,1995-06-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,117106.0,,1995-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,55490.0,,1995-07-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56283.0,,1995-07-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,104.0,,1995-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,117377.0,,1995-07-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,56426.0,,1995-08-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,117639.0,,1995-08-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,196.0,,1995-08-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,55637.0,,1995-08-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,117370.0,,1995-08-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,117632.0,,1995-09-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000001    ,117880.0,,1995-09-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,118286.0,,1995-09-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,56540.0,,1995-09-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56560.0,,1995-09-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,198.0,,1995-09-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000010    ,56617.0,,1995-10-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,217.0,,1995-10-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,57038.0,,1995-10-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,118888.0,,1995-10-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,118029.0,,1995-10-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,119125.0,,1995-11-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,118168.0,,1995-11-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,56679.0,,1995-11-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,176.0,,1995-11-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,57355.0,,1995-11-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,148.0,,1995-12-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,119123.0,,1995-12-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000001    ,118325.0,,1995-12-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,56749.0,,1995-12-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000025    ,118174.0,,1995-12-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CEU0000000010    ,57485.0,,1995-12-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,96.0,,1996-01-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,118318.0,,1996-01-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,56186.0,,1996-01-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56741.0,,1996-01-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000001    ,116423.0,,1996-01-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,56669.0,,1996-02-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,56943.0,,1996-02-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,189.0,,1996-02-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000001    ,118734.0,,1996-02-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,117364.0,,1996-02-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,118167.0,,1996-03-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,56995.0,,1996-03-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,57076.0,,1996-03-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,118990.0,,1996-03-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,222.0,,1996-03-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000025    ,118681.0,,1996-03-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CEU0000000001    ,119005.0,,1996-04-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,279.0,,1996-04-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CES0000000010    ,57157.0,,1996-04-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CEU0000000010    ,57214.0,,1996-04-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,119156.0,,1996-04-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000010    ,57624.0,,1996-05-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,119489.0,,1996-05-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CES0000000026    ,252.0,,1996-05-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,120132.0,,1996-05-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000010    ,57333.0,,1996-05-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000001    ,119770.0,,1996-06-01,00,00000000,01,S,"All employees, thousands, total nonfarm, seasonally adjusted",,1939,M01,2023,M02
CEU0000000001    ,120795.0,,1996-06-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
CES0000000025    ,119472.0,,1996-06-01,00,00000000,25,S,"All employees, quarterly averages, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M03,2022,M12
CES0000000026    ,260.0,,1996-06-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000010    ,57689.0,,1996-06-01,00,00000000,10,U,"Women employees, thousands, total nonfarm, not seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,57435.0,,1996-06-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000010    ,57569.0,,1996-07-01,00,00000000,10,S,"Women employees, thousands, total nonfarm, seasonally adjusted",,1964,M01,2023,M02
CES0000000026    ,286.0,,1996-07-01,00,00000000,26,S,"All employees, 3-month average change, seasonally adjusted, thousands, total nonfarm, seasonally adjusted",,1939,M04,2023,M02
CEU0000000001    ,119758.0,,1996-07-01,00,00000000,01,U,"All employees, thousands, total nonfarm, not seasonally adjusted",,1939,M01,2023,M02
